2025.269.16:00:00;APEX Database Weather Data for Timerange of c252b
2025.269.16:00:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2025.270.17:08:00/wx/0.90,555.6,10.2,4.13,278,0.68
2025.270.17:09:00/wx/1.31,555.6,11.6,4.34,262,0.70
2025.270.17:10:00/wx/1.43,555.6,9.5,7.73,241,0.69
2025.270.17:11:00/wx/1.24,555.6,7.7,7.91,231,0.72
2025.270.17:12:00/wx/1.60,555.6,7.3,5.89,218,0.68
2025.270.17:13:00/wx/1.30,555.6,7.3,3.96,241,0.63
2025.270.17:14:00/wx/1.70,555.6,9.5,4.52,258,0.65
2025.270.17:15:00/wx/1.15,555.6,10.9,6.94,253,0.67
2025.270.17:16:00/wx/1.02,555.6,11.3,6.91,250,0.71
2025.270.17:17:00/wx/1.00,555.6,10.5,7.93,238,0.64
2025.270.17:18:00/wx/1.49,555.6,8.1,9.02,234,0.67
2025.270.17:19:00/wx/1.20,555.5,8.0,3.89,251,0.73
2025.270.17:20:00/wx/1.26,555.5,9.2,9.48,228,0.70
2025.270.17:21:00/wx/1.34,555.6,7.5,8.36,237,0.69
2025.270.17:22:00/wx/0.90,555.5,7.7,2.52,247,0.65
2025.270.17:23:00/wx/2.08,555.5,7.4,10.98,233,0.67
2025.270.17:24:00/wx/1.64,555.6,5.9,7.34,243,0.58
2025.270.17:25:00/wx/1.77,555.5,7.3,7.86,247,0.63
2025.270.17:26:00/wx/1.57,555.5,7.6,8.51,244,0.64
2025.270.17:27:00/wx/1.60,555.5,7.2,3.01,258,0.70
2025.270.17:28:00/wx/1.47,555.5,9.4,5.32,254,0.72
2025.270.17:29:00/wx/1.72,555.5,10.7,3.89,285,0.65
2025.270.17:30:00/wx/1.89,555.5,11.0,7.63,284,0.57
2025.270.17:31:00/wx/1.79,555.6,10.4,5.45,265,0.69
2025.270.17:32:00/wx/1.86,555.5,7.7,8.76,235,0.67
2025.270.17:33:00/wx/1.44,555.5,7.0,7.46,245,0.61
2025.270.17:34:00/wx/1.56,555.5,5.7,6.62,227,0.64
2025.270.17:35:00/wx/1.43,555.5,6.6,7.50,243,0.69
2025.270.17:36:00/wx/1.20,555.5,7.2,5.12,241,0.63
2025.270.17:37:00/wx/1.32,555.5,8.3,10.09,242,0.52
2025.270.17:38:00/wx/2.10,555.5,6.1,7.26,238,0.58
2025.270.17:39:00/wx/1.42,555.5,6.5,7.42,245,0.60
2025.270.17:40:00/wx/1.22,555.5,8.3,11.16,247,0.64
2025.270.17:41:00/wx/0.50,555.5,8.0,6.62,238,0.54
2025.270.17:42:00/wx/0.66,555.5,8.3,6.96,236,0.60
2025.270.17:43:00/wx/1.16,555.5,8.7,5.30,237,0.62
2025.270.17:44:00/wx/0.94,555.5,9.1,3.10,238,0.66
2025.270.17:45:00/wx/1.09,555.5,9.9,2.39,272,0.77
2025.270.17:46:00/wx/1.00,555.5,9.9,3.06,256,0.82
2025.270.17:47:00/wx/1.09,555.5,9.0,4.33,240,0.81
2025.270.17:48:00/wx/1.65,555.4,8.5,8.20,236,0.77
2025.270.17:49:00/wx/1.56,555.4,6.6,6.76,234,0.84
2025.270.17:50:00/wx/1.77,555.4,6.4,8.73,239,0.83
2025.270.17:51:00/wx/2.01,555.5,8.3,6.72,285,0.62
2025.270.17:52:00/wx/1.23,555.5,8.4,5.83,286,0.69
2025.270.17:53:00/wx/1.20,555.5,8.3,5.68,274,0.62
2025.270.17:54:00/wx/0.62,555.4,8.2,4.75,282,0.61
2025.270.17:55:00/wx/1.09,555.5,8.2,4.46,303,0.64
2025.270.17:56:00/wx/1.40,555.4,7.2,4.01,293,0.61
2025.270.17:57:00/wx/1.37,555.5,8.5,6.35,255,0.67
2025.270.17:58:00/wx/0.90,555.4,8.3,6.70,247,0.71
2025.270.17:59:00/wx/0.72,555.4,7.3,2.84,243,0.71
2025.270.18:00:00/wx/1.19,555.4,7.5,4.47,249,0.71
2025.270.18:01:00/wx/1.69,555.4,8.9,7.78,238,0.66
2025.270.18:02:00/wx/2.65,555.5,9.6,7.29,248,0.65
2025.270.18:03:00/wx/2.65,555.5,11.4,4.97,263,0.64
2025.270.18:04:00/wx/1.60,555.5,8.8,5.66,257,0.65
2025.270.18:05:00/wx/1.40,555.5,8.4,4.93,276,0.67
2025.270.18:06:00/wx/1.26,555.5,8.9,5.06,248,0.66
2025.270.18:07:00/wx/1.11,555.4,8.1,3.17,254,0.68
2025.270.18:08:00/wx/1.20,555.4,7.8,5.78,277,0.69
2025.270.18:09:00/wx/1.09,555.4,7.4,4.94,272,0.71
2025.270.18:10:00/wx/1.10,555.4,7.5,5.03,265,0.69
2025.270.18:11:00/wx/1.28,555.4,8.6,7.51,250,0.74
2025.270.18:12:00/wx/1.44,555.4,9.2,6.61,289,0.76
2025.270.18:13:00/wx/1.13,555.4,8.3,4.15,274,0.70
2025.270.18:14:00/wx/1.30,555.4,8.3,4.25,281,0.76
2025.270.18:15:00/wx/1.81,555.4,9.8,5.02,258,0.82
2025.270.18:16:00/wx/2.58,555.4,10.5,5.30,291,0.75
2025.270.18:17:00/wx/2.17,555.4,9.6,7.30,260,0.78
2025.270.18:18:00/wx/1.35,555.4,7.8,5.26,247,0.71
2025.270.18:19:00/wx/2.19,555.4,8.5,7.63,284,0.74
2025.270.18:20:00/wx/2.07,555.4,7.5,9.43,278,0.71
2025.270.18:21:00/wx/1.59,555.4,7.2,6.88,278,0.69
2025.270.18:22:00/wx/1.47,555.4,6.4,7.57,292,0.64
2025.270.18:23:00/wx/1.63,555.4,6.0,6.49,302,0.66
2025.270.18:24:00/wx/1.40,555.3,5.5,5.73,302,0.70
2025.270.18:25:00/wx/1.32,555.3,5.8,4.49,276,0.71
2025.270.18:26:00/wx/1.41,555.3,7.3,6.46,241,0.67
2025.270.18:27:00/wx/1.12,555.4,8.4,6.89,272,0.69
2025.270.18:28:00/wx/1.21,555.4,9.5,9.02,244,0.72
2025.270.18:29:00/wx/0.80,555.4,9.1,6.05,243,0.69
2025.270.18:30:00/wx/0.74,555.4,9.3,5.79,260,0.60
2025.270.18:31:00/wx/0.71,555.4,8.7,4.28,257,0.67
2025.270.18:32:00/wx/0.60,555.3,8.1,3.46,276,0.70
2025.270.18:33:00/wx/0.99,555.3,8.4,6.88,272,0.77
2025.270.18:34:00/wx/0.78,555.3,8.3,5.52,263,0.72
2025.270.18:35:00/wx/0.96,555.3,8.4,4.11,254,0.74
2025.270.18:36:00/wx/1.29,555.3,7.9,6.15,250,0.73
2025.270.18:37:00/wx/1.49,555.3,9.5,5.98,263,0.72
2025.270.18:38:00/wx/1.00,555.3,7.9,6.03,244,0.74
2025.270.18:39:00/wx/1.30,555.3,7.8,9.28,251,0.78
2025.270.18:40:00/wx/0.98,555.3,7.9,4.08,250,0.77
2025.270.18:41:00/wx/1.32,555.3,7.5,5.87,293,0.69
2025.270.18:42:00/wx/1.79,555.3,6.8,7.53,297,0.67
2025.270.18:43:00/wx/1.79,555.3,7.1,6.09,265,0.70
2025.270.18:44:00/wx/1.09,555.2,6.6,4.13,276,0.69
2025.270.18:45:00/wx/2.08,555.3,7.5,6.23,282,0.71
2025.270.18:46:00/wx/2.15,555.2,6.3,8.57,290,0.63
2025.270.18:47:00/wx/1.53,555.3,7.7,8.08,257,0.65
2025.270.18:48:00/wx/0.91,555.2,8.1,8.19,245,0.64
2025.270.18:49:00/wx/1.49,555.3,6.9,7.46,288,0.62
2025.270.18:50:00/wx/1.94,555.3,7.8,6.32,278,0.63
2025.270.18:51:00/wx/1.63,555.3,6.7,7.05,291,0.65
2025.270.18:52:00/wx/1.40,555.3,5.5,3.83,312,0.66
2025.270.18:53:00/wx/1.24,555.3,6.7,5.81,262,0.66
2025.270.18:54:00/wx/0.87,555.3,7.1,4.58,272,0.69
2025.270.18:55:00/wx/1.16,555.3,8.1,4.22,251,0.69
2025.270.18:56:00/wx/0.97,555.3,7.1,4.82,280,0.70
2025.270.18:57:00/wx/1.09,555.3,7.2,5.07,276,0.73
2025.270.18:58:00/wx/1.40,555.3,7.1,3.58,270,0.70
2025.270.18:59:00/wx/1.16,555.2,6.9,3.02,262,0.68
2025.270.19:00:00/wx/1.93,555.2,8.1,5.20,273,0.66
2025.270.19:01:00/wx/1.81,555.3,9.2,8.12,258,0.71
2025.270.19:02:00/wx/1.58,555.2,9.2,6.88,262,0.70
2025.270.19:03:00/wx/1.91,555.2,11.3,5.87,265,0.69
2025.270.19:04:00/wx/0.93,555.3,8.4,6.11,279,0.72
2025.270.19:05:00/wx/1.12,555.2,8.8,7.61,246,0.73
2025.270.19:06:00/wx/1.20,555.2,7.9,3.12,257,0.69
2025.270.19:07:00/wx/1.38,555.2,7.5,7.98,275,0.73
2025.270.19:08:00/wx/1.07,555.2,7.7,7.06,264,0.72
2025.270.19:09:00/wx/1.81,555.2,9.1,7.50,246,0.67
2025.270.19:10:00/wx/1.19,555.2,7.8,3.48,268,0.63
2025.270.19:11:00/wx/1.32,555.2,7.6,5.27,299,0.63
2025.270.19:12:00/wx/1.55,555.2,6.2,7.85,284,0.60
2025.270.19:13:00/wx/1.64,555.2,6.3,4.75,262,0.60
2025.270.19:14:00/wx/1.16,555.2,6.4,4.86,284,0.56
2025.270.19:15:00/wx/1.19,555.2,6.2,6.16,271,0.60
2025.270.19:16:00/wx/1.21,555.2,6.8,6.13,277,0.63
2025.270.19:17:00/wx/0.85,555.2,7.4,4.46,263,0.66
2025.270.19:18:00/wx/1.26,555.2,8.0,5.82,271,0.64
2025.270.19:19:00/wx/1.28,555.2,7.4,5.09,292,0.64
2025.270.19:20:00/wx/1.60,555.2,6.5,5.73,278,0.67
2025.270.19:21:00/wx/1.31,555.2,6.2,4.84,288,0.62
2025.270.19:22:00/wx/1.68,555.2,5.5,5.48,299,0.59
2025.270.19:23:00/wx/1.30,555.2,4.9,4.03,274,0.62
2025.270.19:24:00/wx/1.08,555.2,5.0,5.82,283,0.64
2025.270.19:25:00/wx/1.51,555.2,7.0,5.90,283,0.69
2025.270.19:26:00/wx/0.96,555.2,6.5,7.91,249,0.66
2025.270.19:27:00/wx/0.92,555.2,6.5,7.08,251,0.60
2025.270.19:28:00/wx/0.66,555.2,6.3,4.86,281,0.58
2025.270.19:29:00/wx/0.79,555.2,5.8,4.48,283,0.60
2025.270.19:30:00/wx/1.51,555.2,8.0,3.40,265,0.63
2025.270.19:31:00/wx/2.07,555.2,8.1,5.45,254,0.70
2025.270.19:32:00/wx/2.09,555.2,10.9,5.66,242,0.71
2025.270.19:33:00/wx/1.84,555.2,6.9,7.81,236,0.68
2025.270.19:34:00/wx/1.79,555.2,7.4,5.45,225,0.69
2025.270.19:35:00/wx/2.29,555.2,6.7,5.99,239,0.68
2025.270.19:36:00/wx/1.94,555.2,6.5,3.68,272,0.76
2025.270.19:37:00/wx/1.28,555.2,7.2,9.05,251,0.73
2025.270.19:38:00/wx/0.79,555.2,7.9,8.89,256,0.70
2025.270.19:39:00/wx/0.69,555.2,7.7,6.71,222,0.66
2025.270.19:40:00/wx/1.11,555.2,8.6,6.26,284,0.62
2025.270.19:41:00/wx/1.49,555.2,7.2,6.85,288,0.63
2025.270.19:42:00/wx/1.40,555.2,6.0,6.24,282,0.59
2025.270.19:43:00/wx/1.65,555.2,6.5,4.85,281,0.67
2025.270.19:44:00/wx/1.51,555.2,7.5,3.60,260,0.71
2025.270.19:45:00/wx/1.39,555.2,9.0,5.53,259,0.73
2025.270.19:46:00/wx/1.00,555.2,8.8,7.23,278,0.70
2025.270.19:47:00/wx/0.84,555.2,8.0,4.31,268,0.69
2025.270.19:48:00/wx/0.68,555.2,8.0,3.85,272,0.68
2025.270.19:49:00/wx/1.00,555.2,9.2,7.03,253,0.65
2025.270.19:50:00/wx/0.89,555.2,6.7,4.68,249,0.64
2025.270.19:51:00/wx/1.29,555.2,6.0,6.46,216,0.63
2025.270.19:52:00/wx/0.92,555.2,5.7,5.97,216,0.63
2025.270.19:53:00/wx/1.18,555.2,5.7,5.84,230,0.61
2025.270.19:54:00/wx/1.00,555.2,7.7,5.62,261,0.54
2025.270.19:55:00/wx/0.92,555.1,7.4,6.20,236,0.52
2025.270.19:56:00/wx/1.30,555.2,7.9,5.20,266,0.52
2025.270.19:57:00/wx/0.74,555.2,6.7,7.89,246,0.55
2025.270.19:58:00/wx/0.79,555.2,6.8,8.48,255,0.58
2025.270.19:59:00/wx/1.31,555.2,9.5,7.78,256,0.61
2025.270.20:00:00/wx/0.82,555.2,7.7,5.14,255,0.64
2025.270.20:01:00/wx/0.83,555.2,7.2,3.93,288,0.65
2025.270.20:02:00/wx/1.10,555.2,8.2,4.58,249,0.64
2025.270.20:03:00/wx/2.27,555.2,7.1,6.86,234,0.62
2025.270.20:04:00/wx/1.39,555.2,6.2,5.57,232,0.60
2025.270.20:05:00/wx/1.04,555.2,7.0,7.72,246,0.60
2025.270.20:06:00/wx/0.95,555.2,7.8,7.85,244,0.61
2025.270.20:07:00/wx/0.52,555.2,8.3,7.70,251,0.64
2025.270.20:08:00/wx/0.50,555.2,7.4,4.30,254,0.64
2025.270.20:09:00/wx/0.79,555.2,6.9,6.09,238,0.65
2025.270.20:10:00/wx/1.03,555.2,7.0,8.13,230,0.67
2025.270.20:11:00/wx/0.69,555.2,7.8,5.65,241,0.69
2025.270.20:12:00/wx/0.86,555.2,8.4,5.64,249,0.66
2025.270.20:13:00/wx/1.09,555.2,9.5,6.27,246,0.68
2025.270.20:14:00/wx/0.79,555.2,8.8,5.62,249,0.68
2025.270.20:15:00/wx/0.71,555.2,8.1,8.84,236,0.68
2025.270.20:16:00/wx/0.54,555.2,6.8,5.91,237,0.69
2025.270.20:17:00/wx/1.09,555.2,9.6,11.02,244,0.67
2025.270.20:18:00/wx/1.00,555.2,7.5,9.26,245,0.64
2025.270.20:19:00/wx/0.82,555.2,7.2,5.56,231,0.63
2025.270.20:20:00/wx/0.55,555.2,8.4,5.12,258,0.67
2025.270.20:21:00/wx/0.60,555.2,10.7,6.52,249,0.67
2025.270.20:22:00/wx/0.49,555.2,9.4,6.45,247,0.62
2025.270.20:23:00/wx/0.90,555.2,9.6,7.52,243,0.64
2025.270.20:24:00/wx/0.50,555.2,7.7,3.89,250,0.61
2025.270.20:25:00/wx/0.70,555.3,7.5,5.55,229,0.66
2025.270.20:26:00/wx/1.07,555.2,6.7,6.19,230,0.68
2025.270.20:27:00/wx/1.33,555.3,8.7,9.13,246,0.65
2025.270.20:28:00/wx/0.59,555.2,8.5,6.13,258,0.60
2025.270.20:29:00/wx/0.76,555.3,8.2,8.23,244,0.58
2025.270.20:30:00/wx/0.46,555.2,8.2,5.10,244,0.57
2025.270.20:31:00/wx/0.26,555.2,8.1,5.92,249,0.54
2025.270.20:32:00/wx/0.50,555.3,7.3,5.26,243,0.53
2025.270.20:33:00/wx/0.59,555.3,9.1,7.68,257,0.54
2025.270.20:34:00/wx/0.30,555.2,8.0,4.27,258,0.58
2025.270.20:35:00/wx/0.66,555.2,9.6,6.89,260,0.60
2025.270.20:36:00/wx/0.73,555.3,9.8,8.66,246,0.62
2025.270.20:37:00/wx/0.80,555.3,7.3,7.42,243,0.58
2025.270.20:38:00/wx/0.62,555.3,6.5,7.09,241,0.57
2025.270.20:39:00/wx/0.40,555.3,7.1,4.72,246,0.60
2025.270.20:40:00/wx/0.52,555.3,7.2,5.70,251,0.60
2025.270.20:41:00/wx/0.41,555.3,7.6,3.95,264,0.55
2025.270.20:42:00/wx/0.40,555.3,8.2,7.68,253,0.54
2025.270.20:43:00/wx/0.32,555.3,7.6,3.62,275,0.58
2025.270.20:44:00/wx/0.66,555.3,9.9,5.39,247,0.64
2025.270.20:45:00/wx/0.50,555.3,7.6,3.69,276,0.67
2025.270.20:46:00/wx/1.00,555.3,7.2,5.54,226,0.67
2025.270.20:47:00/wx/0.92,555.3,6.2,7.38,228,0.59
2025.270.20:48:00/wx/0.56,555.3,6.6,7.31,248,0.58
2025.270.20:49:00/wx/0.34,555.3,8.9,6.17,249,0.55
2025.270.20:50:00/wx/0.01,555.3,6.7,5.54,250,0.51
2025.270.20:51:00/wx/0.11,555.3,6.1,5.49,252,0.53
2025.270.20:52:00/wx/0.10,555.3,6.4,3.18,260,0.56
2025.270.20:53:00/wx/0.22,555.3,8.0,3.99,269,0.57
2025.270.20:54:00/wx/0.20,555.3,6.7,3.96,263,0.57
2025.270.20:55:00/wx/0.40,555.3,7.6,5.33,243,0.58
2025.270.20:56:00/wx/1.26,555.3,7.1,7.68,220,0.54
2025.270.20:57:00/wx/1.01,555.3,6.5,6.97,241,0.58
2025.270.20:58:00/wx/0.60,555.4,6.4,7.66,240,0.56
2025.270.20:59:00/wx/0.50,555.4,7.0,7.52,239,0.55
2025.270.21:00:00/wx/0.68,555.4,6.0,8.60,242,0.55
2025.270.21:01:00/wx/1.02,555.3,6.4,6.80,228,0.52
2025.270.21:02:00/wx/1.01,555.3,5.1,8.47,232,0.53
2025.270.21:03:00/wx/0.99,555.4,4.7,6.24,233,0.55
2025.270.21:04:00/wx/0.69,555.3,7.2,5.59,240,0.55
2025.270.21:05:00/wx/0.27,555.4,7.1,4.99,249,0.60
2025.270.21:06:00/wx/0.15,555.4,5.7,5.23,240,0.58
2025.270.21:07:00/wx/0.30,555.4,6.5,4.78,250,0.59
2025.270.21:08:00/wx/0.30,555.3,6.5,4.59,224,0.64
2025.270.21:09:00/wx/0.61,555.4,7.6,7.50,232,0.64
2025.270.21:10:00/wx/0.84,555.4,7.6,9.83,246,0.62
2025.270.21:11:00/wx/0.44,555.4,9.8,7.86,243,0.62
2025.270.21:12:00/wx/0.20,555.4,7.9,6.87,243,0.61
2025.270.21:13:00/wx/0.00,555.4,9.1,5.03,251,0.65
2025.270.21:14:00/wx/-0.08,555.4,9.4,6.86,244,0.66
2025.270.21:15:00/wx/0.30,555.4,8.3,7.00,238,0.64
2025.270.21:16:00/wx/0.55,555.4,6.9,7.97,242,0.61
2025.270.21:17:00/wx/0.01,555.4,7.5,6.37,250,0.57
2025.270.21:18:00/wx/-0.30,555.4,9.0,6.26,254,0.56
2025.270.21:19:00/wx/-0.30,555.4,9.2,6.82,245,0.57
2025.270.21:20:00/wx/-0.05,555.4,9.2,8.55,237,0.57
2025.270.21:21:00/wx/0.15,555.4,9.0,8.87,248,0.53
2025.270.21:22:00/wx/-0.29,555.4,8.3,6.86,252,0.53
2025.270.21:23:00/wx/0.32,555.4,8.4,8.02,238,0.55
2025.270.21:24:00/wx/0.02,555.4,6.3,6.11,233,0.56
2025.270.21:25:00/wx/0.04,555.4,7.7,5.13,233,0.58
2025.270.21:26:00/wx/0.02,555.5,7.3,5.46,264,0.60
2025.270.21:27:00/wx/-0.30,555.4,10.4,6.02,246,0.55
2025.270.21:28:00/wx/-0.20,555.4,11.4,5.27,245,0.56
2025.270.21:29:00/wx/-0.10,555.4,9.6,6.73,240,0.57
2025.270.21:30:00/wx/-0.20,555.4,10.3,5.39,252,0.60
2025.270.21:31:00/wx/-0.40,555.5,9.3,4.25,254,0.60
2025.270.21:32:00/wx/-0.30,555.4,8.7,5.97,245,0.64
2025.270.21:33:00/wx/-0.30,555.5,9.9,6.20,247,0.65
2025.270.21:34:00/wx/0.11,555.4,10.7,6.87,230,0.65
2025.270.21:35:00/wx/-0.07,555.4,9.9,5.08,253,0.65
2025.270.21:36:00/wx/-0.30,555.4,10.5,4.36,252,0.64
2025.270.21:37:00/wx/-0.30,555.4,9.6,4.34,254,0.69
2025.270.21:38:00/wx/-0.36,555.4,11.3,5.86,251,0.70
2025.270.21:39:00/wx/-0.30,555.4,9.5,4.32,250,0.69
2025.270.21:40:00/wx/-0.29,555.4,10.4,5.80,245,0.74
2025.270.21:41:00/wx/-0.40,555.4,11.8,5.33,240,0.80
2025.270.21:42:00/wx/-0.40,555.4,12.2,7.16,257,0.74
2025.270.21:43:00/wx/-0.10,555.4,11.3,6.04,245,0.70
2025.270.21:44:00/wx/-0.26,555.4,12.7,6.41,245,0.70
2025.270.21:45:00/wx/-0.60,555.4,13.6,8.59,245,0.67
2025.270.21:46:00/wx/-0.60,555.4,11.3,5.53,251,0.66
2025.270.21:47:00/wx/-0.50,555.4,12.6,8.11,239,0.67
2025.270.21:48:00/wx/-0.37,555.4,11.5,8.12,237,0.58
2025.270.21:49:00/wx/-0.14,555.4,10.0,5.98,239,0.60
2025.270.21:50:00/wx/-0.19,555.4,10.8,5.35,244,0.65
2025.270.21:51:00/wx/-0.40,555.4,12.4,7.85,246,0.68
2025.270.21:52:00/wx/-0.48,555.4,13.1,7.92,240,0.70
2025.270.21:53:00/wx/-0.36,555.4,11.0,6.02,233,0.71
2025.270.21:54:00/wx/-0.30,555.4,10.4,6.60,244,0.75
